x1,x2,x3,x4,x5,y = x1 + x2 + 3*x3 + 9*x4 + 2*x5 + 3
0.990627364,5.063180683,3.421748281,0.419432725,1.598596164,27.29204648
0.185976243,5.887010924,3.79310001,0.490018214,0.219642846,26.75006694
0.492705239,5.718600831,1.949663423,1.605096371,2.708054864,37.00452806
0.64649045,5.839404195,2.418848382,1.088385996,1.105021196,30.66766585
0.093982988,5.582433391,1.763138219,0.075912501,2.533341406,21.64459071
0.015230742,5.813853082,3.535953838,1.781548248,1.942360057,39.71982086
0.115677101,5.348650419,4.687302779,1.580534835,0.099120818,38.98285653
0.277965856,5.258740844,4.752831179,0.463054041,0.341216095,28.33775491
0.747361264,5.746688079,4.474286714,0.012636993,2.415417378,29.40782172
0.708261962,5.109730617,4.314438299,0.748926961,2.353735762,35.53469604
0.258221168,5.115459114,0.828789526,1.748027876,0.987649026,31.55291747
0.715863023,5.879762504,2.133631685,0.530622119,2.77361949,29.22951581
0.998355764,5.613345981,0.679855102,0.693137436,1.091498314,21.64284944
0.719468388,5.354170846,4.045471857,1.155512836,1.487257684,35.72019973
0.029745084,5.955857153,1.020542536,1.295173702,1.526877976,27.43427372
0.505085863,5.710749296,1.012902085,1.085012092,1.329123789,24.75667692
0.967795746,5.286814713,2.03303506,1.017816413,1.580700536,29.45479887
0.741260782,5.596780504,0.673377735,0.867712101,1.682343391,22.66199409
0.831940809,5.316567036,3.948960555,1.580953846,1.176607288,39.38297322
0.130512893,5.216107895,0.510607254,1.557957987,2.410231279,29.22598759
0.493214362,5.513676225,2.565920463,0.776819848,2.797977931,29.99505387
0.416313347,5.724336283,3.342907535,0.530352744,1.817841166,29.74140892
0.388882773,5.484364867,3.132074922,1.603759704,1.251108276,35.24396669
0.269404682,5.478859583,3.257074864,1.053647132,2.679583738,34.83164233
0.666615038,5.835056147,3.910403485,1.830353815,1.763152878,42.45698994
0.437717722,5.574426416,3.765676259,1.414538058,2.666872343,38.9650293
0.463975247,5.316328404,4.845478278,0.723577017,0.916344914,34.11945826
0.586969496,5.189286805,2.080395209,1.910723176,1.489870086,35.74399104
0.471419236,5.575603663,2.748039588,1.490307083,0.100589084,33.58186121
0.73838277,5.709881025,3.451671438,0.871070093,0.426084565,28.52547094
0.284456565,5.605863737,4.308535861,1.536234655,0.180708159,37.32341487
0.758801257,5.657444076,0.609109789,1.297360293,2.922997343,29.07964837
0.689802646,5.959900492,2.479928733,1.676686291,1.659755936,38.04367255
0.914463576,5.38868857,3.794333868,1.75686021,2.316113404,42.60889733
0.376057437,5.65833406,1.020839268,0.870510356,2.99377249,28.73993387
0.694187144,5.957235092,4.652290202,1.50105268,0.487674962,38.30478383
0.419139854,5.446774868,3.914024811,1.820957944,0.84797616,38.88074527
0.126063127,5.069430868,3.634539039,0.916782734,1.767526787,33.66066533
0.778434372,5.812309072,2.914724776,0.435077169,0.7615217,25.76151583
0.6028509,5.468724093,2.931682413,1.018188158,1.489588737,33.00763786
0.79961798,5.583537939,2.493431619,1.783342997,1.368070041,36.09816358
0.902096783,5.288065166,3.458494841,1.042369788,2.713406468,34.60726368
0.713854485,5.269085484,2.96262908,0.394476648,2.572084345,27.80309535
0.557349753,5.108664978,0.07963523,1.720416829,2.637678522,30.09706811
0.383036812,5.115140554,3.434117534,0.76317121,2.45732099,31.9326549
0.508443759,5.852295756,3.669476699,0.741818138,0.548578585,31.10912877
0.216286429,5.966130823,4.650145993,0.631003648,0.537909458,32.87889714
0.07733698,5.166507663,2.315494785,1.857640893,2.971286043,38.28993345
0.450124935,5.187715759,2.392186215,0.233371817,2.050358427,24.37039863
0.550331912,5.424480447,1.877208757,0.436814207,2.65537172,24.51061919
0.233762304,5.421914968,4.964682378,1.842728684,1.048899801,44.90757182
0.171241403,5.90677776,0.985397603,0.719786575,0.704240162,22.0357183
0.389678406,5.152415851,1.262197237,0.898573164,2.222210323,26.94597825
0.808605995,5.04116643,0.966582187,0.692968802,0.805858281,20.58200891
0.858489225,5.297599356,3.441970442,0.101782069,0.125150261,22.82341268
0.880343189,5.697126052,1.833606215,1.169489614,1.431464891,28.56839283
0.385435212,5.094611451,0.726368775,1.404688879,2.788894146,30.15615124
0.935717863,5.992008842,4.981719461,0.265763979,1.688101524,31.04195628
0.522051983,5.046306816,3.467767018,1.94995387,0.920363889,38.37268662
0.079793667,5.116099761,4.295025683,0.831424363,1.456584399,34.35445404
0.08443728,5.330262627,2.759129077,0.692742185,2.144115836,27.267374
0.143975553,5.999560865,0.667669759,1.105375711,2.827427576,28.32244791
0.155480199,5.716969582,4.315145938,0.303550778,1.750409535,31.02294966
0.686364603,5.800685988,1.480369681,0.684729617,1.483045945,25.05150437
0.132754295,5.310890014,2.441350881,0.016239312,0.402102077,18.50152128
0.803776901,5.329728079,4.938358548,1.450539509,2.009468879,41.29372991
0.435287356,5.172576706,0.070486628,1.550108593,0.9901141,24.77377236
0.707973389,5.315384258,4.346256217,0.266504689,2.778239922,31.3259385
0.353244561,5.920656001,3.10461091,0.220427334,0.107206276,23.14766325
0.298127645,5.734482178,1.187637546,1.491509042,2.828421767,32.72813366
0.00585377,5.437650669,2.678651903,0.387973156,0.841423656,21.79521408
0.210832975,5.982049331,0.014424301,1.917508455,2.254319637,33.15653386
0.400564884,5.211144097,0.330883707,1.789160634,2.082989966,31.9617286
0.450780629,5.065304923,3.761848315,1.678723545,0.1889181,37.06963076
0.58718562,5.288722235,0.670500447,1.293217052,2.880452593,29.9228659
0.24514292,5.194797341,1.268948728,1.842586792,2.688333952,35.32250902
0.82232734,5.880870582,0.729218796,0.946936873,2.196700747,26.82688916
0.663746004,5.183893891,3.329791661,0.330311831,0.522318269,23.21134714
0.14222867,5.022625255,3.889498454,1.485920165,1.462389588,38.70312238
0.394864307,5.486547866,4.504731106,1.657451211,2.553205985,42.85795473
0.019948191,5.46412097,4.749789749,1.932213703,0.522830477,42.52193107
0.928874548,5.992473724,2.802787848,0.565856303,2.511290735,28.6174623
0.531157313,5.901004597,2.690356476,1.329249061,1.149826798,32.63585985
0.362304885,5.89617988,0.403193411,0.371525058,1.723692747,20.22124321
0.017963878,5.718889588,3.025092362,0.120095004,2.49221747,26.57954181
0.984244968,5.347823073,4.604309417,1.363225039,1.977390581,40.10092511
0.326929784,5.528251328,4.211899187,1.509869342,0.171324544,37.02496855
0.546690808,5.938763462,1.964754369,1.264307985,1.116116841,31.09127968
0.982038422,5.235741001,1.975419949,1.747394707,2.635717221,36.61174252
0.621325458,5.965068204,4.950711357,1.789690582,1.737947815,44.76142259
0.866334299,5.045661104,4.780323196,0.123757358,2.210505065,30.59272925
0.355142671,5.737047098,1.141303118,1.579914762,0.708574093,30.77240219
0.987763459,5.309122697,4.39745317,0.374630357,2.883452655,33.93628336
0.458330029,5.190422714,4.579064018,1.720280436,1.766159364,41.59185447
0.961012066,5.06517061,0.663632922,1.618470692,1.766287217,29.64232725
0.23547762,5.213067848,4.354468202,0.690977526,0.345474251,29.60701344
0.039120101,5.613152508,0.143448277,0.933097059,1.456407446,20.77800178
0.774589599,5.981709652,3.409543027,0.996415619,0.09512982,32.06608205
0.500627732,5.520666149,4.946190669,1.407552825,2.606096939,44.73044941
0.222908045,5.227180614,4.555667023,0.605033147,1.579030697,30.75343056
0.497966572,5.747809298,3.397986954,1.92755043,1.744098596,42.06381381
0.190178005,5.82252009,2.544997653,0.752512151,0.980001457,27.40497553
0.992243894,5.415668321,3.324566011,1.03680991,2.942780408,37.27740819
0.233135155,5.870430843,2.005108688,0.639731396,0.216635275,24.19651857
0.398611122,5.939852836,4.034071544,0.884835471,1.20311444,34.17085368
0.156850892,5.656363842,0.110778165,1.548644819,1.30979802,26.72986553
0.68554045,5.651844524,0.756521162,1.556315525,1.160646738,30.75232573
0.31415019,5.574128976,2.759960712,0.876884744,0.832918673,29.32862814
0.119004403,5.524310505,4.136091787,0.927935988,2.094625554,34.69732802
0.234134865,5.351196855,0.554450094,1.055334393,1.442149874,23.3869517
0.800144804,5.593453981,1.849542868,1.664766488,0.798468556,32.27706686
0.524400652,5.970063095,1.549113926,1.357710755,0.487616467,29.85970248
0.588413265,5.724135305,3.075432198,1.712970491,2.012453409,38.55733669
0.012684965,5.874784157,2.326364583,0.841575723,2.55104777,29.9340639
0.404347167,5.993480808,4.46455726,1.640675142,1.501802681,41.94720544
0.578078474,5.284191966,0.604898797,0.108676253,1.15135833,14.81284326
0.644472231,5.274877476,2.552260709,0.437274478,0.043495899,22.10075249
0.835869397,5.1686965,1.543389217,0.973559602,2.722832006,30.67237315
0.330629422,5.17674681,4.930355777,0.78370754,0.881351609,32.61701884
0.076872591,5.033021836,2.503935536,1.49139902,1.816347448,34.27680105
0.982262573,5.575332624,3.825383209,1.255477659,0.681750593,36.37986162
0.490290454,5.221476386,3.857799153,0.364990068,0.658280861,26.72796517
0.744713493,5.830187048,2.103233444,0.204659504,0.293952653,19.78587433
0.192989763,5.626980785,0.704590238,1.575621278,1.563453914,30.48655323
0.817619277,5.201279469,4.774241095,1.990246149,0.647894178,42.94330794
0.547649745,5.204295546,2.515570601,0.639607858,0.995940139,24.54117069
0.249936863,5.308655558,0.228775738,0.591945742,1.096033778,17.62028115
0.695280721,5.315561241,3.431263335,1.736899891,2.31120195,41.76510709
0.424652533,5.995656617,0.564395184,1.707993486,2.713972105,34.83980726
0.879720496,5.340411213,4.250754545,1.676218227,2.188761604,43.56545284
0.957154743,5.461564619,2.410977393,1.736979302,0.429100924,33.48024829
0.522325029,5.230230867,2.225503671,0.850247477,1.442696328,27.03536469
0.394494611,5.280777471,1.368287216,1.888926394,1.55277803,35.79617299
0.60494343,5.778791336,0.957128521,0.734924595,0.373419999,22.31514106
0.12696768,5.488169071,3.119018846,1.514089116,2.730822215,39.36223942
0.96572109,5.697746037,1.882042066,0.555264655,0.736223292,24.66613722
0.3272758,5.507885235,2.015030214,1.493508886,2.324230174,34.68063899
0.243389145,5.13535223,3.874543503,1.046044774,1.711551554,33.01087751
0.203361607,5.510854005,2.725455174,0.329990818,2.522272252,26.81616056
0.832979343,5.795421545,3.157069125,1.015788132,2.124065846,35.09797
0.661098713,5.244213746,2.341000159,0.825200033,2.214298924,30.0118645
0.022371007,5.890236092,4.803791403,1.312274846,2.668357195,40.85449699
0.420020045,5.855354087,3.767724572,0.88001123,2.780215001,34.54312108
0.911834817,5.076478001,1.866469554,1.673129609,0.459173001,33.28366163
0.524834953,5.735964399,0.220927836,0.091635883,1.880937572,16.34837037
0.590505051,5.873163962,0.407712595,0.484946979,0.237162677,15.93742537
0.760074409,5.730886459,2.859393097,0.378613859,2.126141016,26.87185335
0.277426229,5.64879126,0.985790753,0.584948939,0.859223612,20.81973301
0.634511836,5.605101524,0.978437896,0.699677373,1.231439944,23.49942512
0.368182279,5.599034509,0.051348823,0.001136255,2.484647787,14.27708766
0.972736685,5.790427155,4.384549846,1.135440394,2.262740182,40.38184285
0.761655799,5.858525189,2.289463954,1.218801568,2.573854925,34.24344174
0.552115054,5.501961767,1.351051088,0.538750086,1.707220088,22.61314161
0.427514003,5.896150052,4.086501757,1.31738926,1.029613839,36.96211021
0.577992169,5.754358052,1.983379608,1.852603969,1.886425224,36.69983573
0.120624288,5.379935962,2.470876545,0.57056182,1.629755751,26.34246386
0.192176016,5.924120646,1.335101747,0.529213316,0.322981714,19.06563042
0.959316526,5.437635534,0.557470201,1.275081983,2.608865771,28.34050726
0.465598721,5.499750864,3.281767584,1.717397042,0.464426703,35.92340055
0.008316594,5.532741338,4.101836724,0.812663286,1.09503174,33.08599437
0.065436386,5.520707723,2.896812931,0.80817446,0.02529209,26.07247957
0.124819808,5.577632853,0.128088879,1.829310819,0.898042014,29.36563204
0.382963936,5.277649266,1.173038537,1.511591148,2.912688715,33.34386389
0.955944564,5.794146025,3.682438915,1.759813036,1.774926746,42.52198951
0.302540878,5.017385225,0.599638947,1.811815508,1.596653341,30.42705071
0.604225005,5.413402039,0.527229558,0.549634705,2.02062548,21.26641579
0.706701077,5.817126983,4.869157008,0.499874597,0.464181841,30.37410339
0.779056383,5.293692794,3.975653061,1.389463119,1.977084521,39.07405021
0.775553178,5.648434004,4.386938017,0.358955802,1.544897857,30.47452965
0.504193623,5.244993066,4.589525298,1.037290233,0.470021628,33.66964586
0.065876517,5.223969031,4.683511716,1.809603524,0.977176205,42.18242902
0.678996958,5.460354557,0.262940456,1.854371341,1.648704876,31.62328434
0.328019915,5.414016775,1.742773276,1.363749587,1.64881136,30.55242141
0.24007889,5.136228734,4.278683567,1.337027112,2.941219637,40.02769456
0.384740689,5.620140275,2.68385555,1.872378542,0.797800308,35.90860034
0.834485081,5.716860166,2.666479814,1.438181176,2.058435568,36.07362071
0.096034057,5.163737275,0.053488148,0.167581591,2.467284562,16.71331696
0.010785046,5.80782556,4.786914209,0.069721482,2.969571704,32.14747358
0.812141304,5.616053899,1.755498075,0.68910281,2.420180371,27.14048806
0.674832799,5.565499054,0.836437348,0.945461102,0.5449858,23.63153661
0.053629234,5.452246233,4.905461816,0.092383816,2.440058021,29.03380419
0.623605082,5.514694695,1.247630484,1.816905864,0.307895322,31.5067856
0.108671641,5.745038507,4.385280225,1.325799753,2.233485624,41.19868784
0.089975904,5.6266333,2.13386018,1.592374673,1.400163097,34.13818111
0.688561067,5.434717234,2.988427345,1.577084216,2.423150183,38.69561803
0.826035469,5.931782332,3.040083525,0.531174594,0.120313401,26.71105745
0.213821392,5.075364187,1.057934484,0.908774656,2.409270921,24.74384065
0.762269754,5.201048747,2.659621218,0.177562877,0.368657529,19.45623052
0.098339646,5.137349917,2.903827932,0.955070539,0.036398271,26.89104298
0.543747108,5.887214863,1.977703815,1.77028713,1.697627297,36.61206303
0.354742925,5.790465036,4.829871269,0.646914569,2.014439831,34.6095133
0.9081553,5.644164504,3.171057227,0.637740003,2.340081552,30.71495653
0.240230252,5.64938575,2.633454151,0.451688014,1.542432925,25.43102485
0.951996616,5.242603961,3.980914952,0.66039094,1.977851947,33.81421345
0.47758319,5.280108404,3.194732977,0.323120004,1.307558837,26.67072622
0.062288387,5.641571188,1.489130128,0.224731543,2.37571741,21.57501925
0.155977243,5.989586736,0.06572696,0.90516919,0.671454628,19.9436576
0.671716829,5.871149172,4.270846334,1.550975784,1.936121824,40.42856491
0.398718661,5.557997272,1.50475482,0.666468509,1.090068573,22.06653965
0.893531983,5.34882404,0.394796152,1.920194933,1.283762399,31.85155894
0.069067939,5.029883913,0.707422484,1.406642356,0.930091628,24.97899772
0.319675692,5.627376579,4.999336462,0.494523102,2.676007439,35.84916692
0.277449787,5.653134197,3.633029232,0.21910232,0.142660729,24.19273831
0.433291365,5.719141709,0.248783369,1.919407959,2.645660294,32.56370144
0.938751973,5.889145007,0.942343937,1.244598384,0.193760701,25.09932557
0.326604019,5.26978936,2.287086999,0.507541453,2.644505754,27.71755399
0.475059162,5.120724588,0.653006387,1.652719997,0.339859852,28.75865775
0.209148401,5.011914317,3.328174779,1.583520897,2.512582295,38.05693538
0.062068663,5.92771204,2.172662312,1.13593678,2.92140296,32.4906434
0.027863349,5.653447596,1.405134257,0.291930836,0.190863517,17.56856055
0.352192591,5.640458425,3.811929051,0.796761588,1.138254939,32.76815357
0.944008828,5.717179306,1.664327102,1.084559117,2.694910938,32.33262989
0.736633045,5.966596309,1.237052636,1.822382612,1.236162867,33.12678765
0.579330924,5.221043018,1.998495515,1.175024884,0.73705071,27.31340588
0.963297522,5.546629399,3.581616181,0.214774115,2.280323319,27.62017154
0.891220797,5.794257181,3.093981455,0.393281858,2.511052631,29.63795816
0.459245217,5.741848084,1.154528056,0.811482054,0.581178483,23.17563497
0.369527976,5.21927006,0.70911327,1.255292298,2.190578058,28.81151559
0.579180484,5.824653161,2.683676288,1.272823746,0.902682556,32.23640497
0.543342217,5.944978201,1.705374932,1.0515126,2.90789396,32.42439401
0.457662768,5.547468355,0.994581877,0.329372255,2.498860272,20.78189086
0.329108037,5.620430868,0.870575463,0.786487699,2.315369705,25.85738835
0.701985726,5.535209095,4.144568846,1.110479143,0.441355553,33.80179529
0.431679964,5.638861946,0.410973382,0.203302652,0.42203364,15.9143584
0.233459249,5.794708539,2.678708084,1.752701929,1.343871744,38.36240876
0.810132282,5.337606894,0.863992058,1.68253493,0.644820632,28.39364135
0.914069089,5.233593637,2.116053378,0.682980889,0.678799307,24.59844576
0.975647538,5.396996151,4.239866641,1.084900658,2.066908805,38.73338704
0.806406381,5.375106287,4.685126674,0.324487743,1.640074504,30.0494581
0.049024079,5.690232936,3.543810707,0.375446645,2.782397883,29.46530332
0.969523665,5.738822259,2.231484059,0.264132215,1.454167702,23.10973328
0.069768362,5.664135,0.653657555,0.943286566,2.835606943,27.06573105
0.299420748,5.514582523,3.463389945,0.868961929,2.771752931,33.82840934
0.804887374,5.027500763,4.698799429,0.764134597,2.222390767,36.44678141
0.832587137,5.167376716,3.773726044,1.290534256,0.199359813,33.27183438
0.213419452,5.163911776,2.746380202,1.313367294,2.329662351,34.29694224
0.333626773,5.48039361,2.664703388,0.424519401,2.763667603,27.92287237
0.779981663,5.047039789,1.359982751,0.458039972,1.30797187,22.20892849
0.74985961,5.303300997,1.74354439,0.144444561,1.30032046,19.34601173
0.202567378,5.48855293,2.098221269,1.260345713,1.982111252,32.07294145
0.138715181,5.821439922,4.478426328,0.537186757,0.035596439,29.17016161
0.732306568,5.69820011,3.819603499,0.046590737,0.691710777,25.14673088
0.209892191,5.801377481,4.52852045,1.070059515,1.311346456,36.96337942
0.36746484,5.281691062,4.80921403,1.958151363,0.218136188,43.72308845
0.829389433,5.620017511,0.775209421,0.98435372,2.26001157,25.98529129
0.862539485,5.441864462,4.66682649,1.516598091,2.838958057,43.8578563
0.743291697,5.61855148,1.734688935,0.141838498,2.471602176,21.02211579
0.470595652,5.980879073,4.128510484,0.448435022,0.859713266,28.09080931
0.817152369,5.787450301,0.624454875,1.833243934,1.825446698,33.83698456
0.724948429,5.201735332,2.04623096,1.309806831,2.576729588,34.11843991
0.395795543,5.483339224,1.648135647,1.766855783,2.312758133,35.16912585
0.682883362,5.411067118,3.304309748,0.428781103,0.296897236,24.54225707
0.517161815,5.305943827,2.168503182,1.690391903,1.679841012,35.96695227
0.276875263,5.529634502,4.947536829,0.206035115,1.754946198,29.86707287
0.925033678,5.27513307,1.886233888,0.907358632,2.499904872,28.62383303
0.406523403,5.394207681,0.972636795,1.045511653,0.047635712,22.0077951
0.315036942,5.861569659,3.137882919,1.543527982,1.527543579,37.02329659
0.094481266,5.992452705,0.728223741,1.912580823,0.433998235,32.03532341
0.74427328,5.608478155,3.674388571,1.37486305,2.350774815,39.63440184
0.389492414,5.739643428,0.09898562,1.837441867,1.414965938,31.48869729
0.629403955,5.594919308,3.473423459,0.853416677,0.066183949,28.9773569
0.286957717,5.776671669,3.399083266,0.256298009,1.977381943,28.38581859
0.029594023,5.247963326,1.142249805,1.986165607,0.842051512,32.66700971
0.155501159,5.867402908,2.339082187,0.172830648,0.846723022,21.60737505
0.62714638,5.467108136,0.778294576,0.756638096,0.696684816,20.17126669
0.479606797,5.974180293,3.605312242,1.248317977,1.289463992,36.77347454
0.20602636,5.603109821,1.487045878,0.568051448,0.080574412,19.22111346
0.457211061,5.284457813,3.933907541,0.044264717,1.58151304,24.68524206
0.670115758,5.518715904,3.386930498,1.022538749,0.471733138,30.57900006
0.606612347,5.394666979,1.278417788,1.384042079,0.248449785,26.61411354
0.324107664,5.247612537,1.49092848,0.529228451,2.713818493,24.22776802
0.709610098,5.086286996,1.904976024,1.216671937,0.51438885,27.99313695
0.84130257,5.794788644,4.170166879,0.161944514,1.340913506,27.66901365
0.477833219,5.78261207,3.369691273,1.267616782,1.673273127,34.54303113
0.39015096,5.241325159,3.923662809,0.361488388,0.874563337,27.70274739
0.910934874,5.476991534,4.157105688,0.759346606,1.502154256,32.78499569
0.574798629,5.528708572,2.300726819,0.49297446,2.400828108,27.06748607
0.533510775,5.369234625,4.333880305,0.400554034,2.511854522,32.36725394
0.964816108,5.909212523,1.021494744,1.408992347,1.568549313,30.56567433
0.609448439,5.176306079,2.202117549,1.792377105,0.08046221,32.79789408
0.511005043,5.778137335,2.253637905,1.167387965,2.580004352,33.5331017
0.948279308,5.003978605,3.073453513,0.642914696,0.279826913,26.30932758
0.319915614,5.50389776,1.4114498,1.814824223,0.439685523,31.35335399
0.5802716,5.312270677,4.848945886,0.200617128,0.230912951,27.13798852
0.949826752,5.662537606,1.856871646,1.857446651,0.03078085,33.71165826
0.255419872,5.568973311,1.164189251,1.611680699,2.813224718,33.07016583
0.455798742,5.401739955,0.23165444,1.081122122,0.809621775,23.45609211
0.75673776,5.706383358,1.726630576,0.447024912,2.703133404,25.37281663
0.264126867,5.463667274,0.063907459,0.924587449,2.444826055,23.99248446
0.58411884,5.377064317,0.984953628,0.959792117,0.850949847,22.51603647
0.389117987,5.56033492,1.958476969,1.995617573,1.052919405,35.41194995
0.601099895,5.429063091,1.891619669,0.458278196,2.260899226,23.36745034
0.834718286,5.819175596,4.034299803,0.082465523,1.87231333,28.82944845
0.002708977,5.602251784,0.525425042,0.60721797,1.556614065,19.66470675
0.838334274,5.696832763,0.877196617,1.086019671,0.01897704,24.84461309
0.339832797,5.128084366,0.140269372,0.83965685,0.659503905,18.49963674
0.830260054,5.385511072,3.516057136,1.667955054,2.647219863,41.35165603
0.949617705,5.858454472,3.877684274,1.034499089,1.093078319,33.65032949
0.096176018,5.934698896,1.228602568,1.96575507,0.995156066,34.40183584
0.673811391,5.295163319,1.130324792,0.157679678,0.306266876,16.91509268
0.579882417,5.005350993,4.245156298,1.954259646,2.716043228,47.03443418
0.625780573,5.414190903,4.363644606,0.1516273,0.42473504,24.92336725
0.563846251,5.160274274,3.959053193,1.109703795,1.726222554,36.22904162
0.421411474,5.922300972,1.377098211,1.079970162,2.308854191,28.27442956
0.494047067,5.610243902,3.778885747,0.552936237,1.524977429,30.94764511
0.376774241,5.072065887,1.117563949,0.057651979,0.781472003,14.38412727
0.565174719,5.755562668,0.207745446,1.83304977,1.703127063,31.50822968
0.111106254,5.310839608,2.096218781,1.504373958,0.894886696,31.25644287
0.366037229,5.21076019,3.638164472,0.231600017,1.565063762,26.57155236
0.686813809,5.494589167,4.72636793,0.308043089,0.395541115,28.40027062
0.908685905,5.00163048,3.40597632,0.11939289,0.695676812,23.14013833
0.229566886,5.070704356,1.252012831,0.24603867,0.88237099,18.9798176
0.735814457,5.8756745,1.612693247,0.090020532,2.428630726,23.0960716
0.088105291,5.668070125,2.070926251,1.936497391,1.240038179,36.94582427
0.433577224,5.19463896,3.135143597,1.593759685,1.404079972,37.60592021
0.838624454,5.947180769,2.193841545,0.16980155,1.304148499,22.47943932
0.713203478,5.306352531,4.51513653,0.272735328,1.26904031,27.78336432
0.875623715,5.290251748,2.458899413,1.611211172,0.835538234,34.40960179
0.448604598,5.948740323,4.193191288,1.068407691,0.132806649,32.69720324
0.056367101,5.133235072,1.05952942,0.48399564,0.08197106,17.97969945
0.447564071,5.738165194,3.820298772,0.04802954,0.304304351,23.4780844
0.388382901,5.099943011,2.578075426,1.600964369,1.812505165,35.14543584
0.150463935,5.131904584,0.792973925,0.332574889,1.417020332,18.03229439
0.152524443,5.662155425,1.544554826,0.495166928,0.874288104,20.91295132
0.904047335,5.640870648,3.091722949,1.281191935,0.916914392,33.63550943
0.362686284,5.22894829,2.15308049,0.105002033,2.178037545,22.21741666
0.822955455,5.937207039,1.428305223,0.796875648,0.240450656,24.04857902
0.664888917,5.465704711,0.93035257,1.482265306,1.766289175,31.40428485
0.680832012,5.653631538,2.677790785,1.140155755,2.435658742,34.37136561
0.411970368,5.747413351,2.304470947,0.594629415,0.819627592,25.56074357
0.38578542,5.581487981,3.95299426,0.456548989,0.295681791,25.68797184
0.419969584,5.333580109,3.100737286,1.842714308,1.359549252,37.70042478
0.701313367,5.646665575,2.587166049,0.997318348,2.441757263,33.11517283
0.976817891,5.264937204,3.299483548,0.607690883,1.875112716,29.28656405
0.809219146,5.307926788,4.403699905,1.617261728,0.891901736,38.77002795
0.596865547,5.590927086,3.653785073,0.044524362,0.958642029,23.31163366
0.111422859,5.573658888,3.717373908,1.093121819,0.179521506,32.98186089
0.953536742,5.466040746,4.657097323,0.23490471,1.96178068,31.46375226
0.858875817,5.391493506,3.250332591,0.649204029,1.57031412,30.48023618
0.798215594,5.54418871,1.418659225,1.079357611,2.897760913,31.96465513
0.79740642,5.133458625,1.563883679,0.414635877,2.819705668,23.39748773
0.763425258,5.278370602,2.792752191,1.916263626,0.828362915,38.87356942
0.057220692,5.112726661,4.334452439,1.165672797,0.823761233,35.3539987
0.497980796,5.197755423,2.449934102,1.459255913,2.41475045,35.18336176
0.107701738,5.015918215,3.845244245,1.351504312,2.762206034,37.52945478
0.820457717,5.259963783,1.374667393,1.418774714,2.540470253,32.6524167
0.455371569,5.916378014,3.291714223,1.002453129,0.873937597,32.01130208
0.657379174,5.986563124,0.01190906,0.726327104,1.373284226,21.87053985
0.529206226,5.793827366,4.608309501,1.295675102,0.762633022,38.30873833
0.261920508,5.443419479,4.539853082,1.043277216,2.340855744,36.58581873
0.052588561,5.787570115,0.458849105,0.737953048,0.290201142,20.18234674
0.658519723,5.677683126,3.202882894,0.874906066,2.743315809,35.07735701
0.76405888,5.457719812,2.699022513,1.730800602,1.695746458,37.61179387
0.177267744,5.740289389,0.379178901,0.73884489,1.574588591,20.27957898
0.533306351,5.86560866,2.987432141,0.300947018,2.90085296,28.44441971
0.177266946,5.530229662,4.39251458,0.061747096,0.927817615,26.896299
0.580484986,5.115749876,4.241109962,1.132434833,0.446947444,33.33458143
0.027511838,5.143482006,2.168961203,1.3185011,1.263137365,31.59622223
0.101493257,5.653684856,0.23276295,1.187950364,0.179443427,21.42342034
0.074197103,5.648093917,3.93870489,1.195736378,1.375881617,35.62306234
0.427710867,5.092480031,4.715425823,0.449753928,2.177278756,32.20949731
0.727971495,5.176880084,4.67617484,0.016034659,2.199650622,29.6533125
0.455672649,5.165931409,4.656649021,1.402845671,2.447491228,42.92714833
0.214499263,5.656179848,1.133526508,0.001640333,1.16682497,17.56528173
0.98947069,5.783965635,1.802263383,1.802116084,1.353783705,36.24434469
0.701369503,5.668346723,0.754642522,0.03959143,1.086166381,14.44671284
0.8487365,5.420168511,2.961954391,1.827396376,1.351493122,38.35421161
0.118607242,5.502418162,4.08265862,0.139983363,2.88862041,30.21947905
0.259479465,5.697629057,2.058821517,0.501456861,0.707745455,22.6620902
0.842317231,5.67646506,4.39139367,1.661872761,2.837953531,46.24478698
0.121655132,5.000267205,1.181629857,0.948766877,0.70352341,22.11001338
0.787024018,5.76971932,3.316489978,0.733408385,1.64553404,29.6533178
0.211794765,5.96074232,2.703880879,0.161294163,2.792860124,25.16796112
0.87478281,5.43961577,4.648703061,1.462858601,1.73848171,40.18358925
0.346968933,5.453546762,4.915306205,1.306449981,2.943659687,41.93820968
0.030793012,5.49847266,2.431442734,0.012596452,2.96872965,24.35174631
0.754768023,5.434772192,0.539240622,0.403483617,0.493311322,15.66539019
0.365398405,5.834375268,1.074951723,1.623362748,1.06410865,31.72056473
0.302711617,5.76603271,0.796183546,1.963072087,1.429862432,33.98027179
0.441381054,5.828961484,1.430038669,0.723968814,0.044262267,21.10279331
0.315428739,5.9854607,3.00582382,0.199007614,0.219869063,22.15162367
0.162060256,5.765630681,0.962093822,0.827830779,1.329561173,22.73586914
0.067204233,5.028121712,3.601055599,0.759509129,0.121571882,26.01307531
0.698049197,5.707407646,2.718957732,0.892587652,0.908615798,27.45408856
0.6047071,5.204086659,2.58924672,1.006079859,2.305295749,30.35706647
0.884162921,5.165097502,0.002860192,0.46865508,0.521201326,16.06416745
0.496291519,5.486538877,1.68650896,0.995346473,1.790265848,29.08281041
